,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Auto_Loan,Debt_Consolidation_Loan
8829,36,Scientist,36573.8,2693.905,9,9,31.0,8,"Mortgage Loan, Credit-Builder Loan, Payday Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan,  Auto Loan",58,20,24.745,8,Bad,4990.91,31.97875,13 Years and 1 Months,Yes,258.64625,133.41875,Low_spent_Large_value_payments,244.59875,Good,2,0
8830,26,Teacher,20314.65,1906.19625,8,4,5.0,6,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Not Specified,  Personal Loan",17,16,13.735,5,Standard,1483.15,29.52125,7 Years and 2 Months,Yes,101.35375,107.2175,Low_spent_Large_value_payments,277.26125,Standard,0,0
8831,30,Engineer,49099.68,4029.9725,8,8,25.0,9,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan,  Not Specified",50,22,7.605,10,Bad,2172.68,31.72625,16 Years and 0 Months,Yes,285.39750000000004,143.14,High_spent_Medium_value_payments,212.59875,Poor,1,1
8832,33,Doctor,37824.65,3208.05,5,2,3.0,3,"Personal Loan, Not Specified,  Credit-Builder Loan",6,8,2.78,4,Good,69.84,33.90125,27 Years and 3 Months,No,67.56,83.315,High_spent_Small_value_payments,421.1775,Good,0,0
8833,24,Mechanic,39628.99,3359.42,4,6,7.0,2,"Auto Loan,  Student Loan",20,6,11.0,3,Good,502.38,35.72125,31 Years and 3 Months,No,35.1,160.06625,Low_spent_Small_value_payments,400.77,Poor,1,0
8834,21,Doctor,55907.52,4543.96,3,9,15.0,5,"Personal Loan, Mortgage Loan, Not Specified, Home Equity Loan,  Student Loan",6,11,8.71,13,Standard,1474.63,34.21875,18 Years and 11 Months,Yes,192.7,223.2375,Low_spent_Small_value_payments,360.97,Standard,0,0
8835,36,Accountant,96027.16,7723.26,7,3,15.0,0,No Loan,20,18,4.045,2,Standard,726.75,35.8675,16 Years and 7 Months,Yes,0.0,127.4875,High_spent_Large_value_payments,887.3375,Standard,0,0
8836,22,Scientist,7156.43,413.37,10,6,31.0,5,"Home Equity Loan, Not Specified, Not Specified, Not Specified,  Student Loan",53,14,6.27,6,Bad,1415.97,32.2725,11 Years and 4 Months,Yes,18.88,17.572499999999998,Low_spent_Medium_value_payments,274.4875,Poor,0,0
8837,25,Writer,23613.43,2202.79,6,7,6.0,3,"Auto Loan, Debt Consolidation Loan,  Student Loan",12,12,9.6,3,Standard,428.67,35.32375,27 Years and 1 Months,Yes,46.74,121.1275,Low_spent_Medium_value_payments,316.1625,Standard,1,1
8838,41,Manager,119402.64,9679.22,8,7,19.0,3,"Personal Loan, Credit-Builder Loan,  Mortgage Loan",7,12,3.89,2,Standard,766.15,33.71375,29 Years and 1 Months,No,176.16,483.435,High_spent_Large_value_payments,612.89375,Standard,0,0
8839,25,Mechanic,18225.38,1487.78,8,9,19.0,8,"Student Loan, Payday Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan,  Mortgage Loan",34,21,16.95,13,Bad,2652.19,29.2275,12 Years and 3 Months,Yes,71.83,110.18875,Low_spent_Small_value_payments,241.7425,Standard,0,1
8840,24,Doctor,8204.11,816.68,6,7,20.0,9,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Student Loan, Not Specified, Payday Loan, Mortgage Loan,  Auto Loan",44,15,4.64,8,Bad,2359.92,30.72,18 Years and 11 Months,Yes,57.87,61.41,Low_spent_Small_value_payments,248.72875,Poor,1,0
8841,14,Manager,19556.16,1865.68,7,7,33.0,5,"Auto Loan, Auto Loan, Student Loan, Personal Loan,  Auto Loan",34,15,21.55,9,Bad,2850.96,28.54625,4 Years and 9 Months,Yes,65.8,121.8325,High_spent_Small_value_payments,272.3775,Poor,3,0
8842,41,Engineer,79090.74,6676.9,2,3,12.0,3,"Personal Loan, Credit-Builder Loan,  Mortgage Loan",5,7,6.285,3,Good,753.0,32.2875,26 Years and 5 Months,No,155.44,316.9525,High_spent_Small_value_payments,502.6875,Good,0,0
8843,55,Manager,16857.29,1113.61375,0,5,12.0,3,"Not Specified, Not Specified,  Payday Loan",21,7,9.98,1,Good,741.75,33.145,22 Years and 2 Months,No,37.76625,64.3975,High_spent_Small_value_payments,291.57,Poor,0,0
8844,25,Scientist,83206.72,7003.89,9,10,25.0,7,"Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan,  Home Equity Loan",26,21,3.56,6,Bad,1394.25,36.2825,6 Years and 7 Months,Yes,472.49,380.03,Low_spent_Small_value_payments,301.0325,Poor,0,1
8845,23,Architect,11834.65,688.22,5,7,10.0,2,"Credit-Builder Loan,  Payday Loan",27,13,14.87,9,Standard,1095.9,31.71125,13 Years and 3 Months,Yes,11.09,38.48625,Low_spent_Medium_value_payments,293.64625,Standard,0,0
8846,25,Media_Manager,35006.57,3203.21,5,7,10.0,4,"Auto Loan, Debt Consolidation Loan, Payday Loan,  Payday Loan",8,13,18.95,3,Standard,246.13,32.2325,15 Years and 9 Months,Yes,76.98,148.46499999999995,High_spent_Large_value_payments,356.12375,Standard,1,1
8847,23,Writer,34996.86,2886.41,7,7,10.0,4,"Home Equity Loan, Home Equity Loan, Not Specified,  Student Loan",6,9,7.94,7,Standard,143.42,36.3325,7 Years and 7 Months,Yes,112.41,141.08625,Low_spent_Small_value_payments,304.2925,Standard,0,0
8848,50,Doctor,61269.16,5295.76,6,4,9.0,2,"Not Specified,  Home Equity Loan",13,16,8.325,3,Good,389.91,36.5925,19 Years and 2 Months,No,55.59,265.48875,High_spent_Medium_value_payments,475.99625,Poor,0,0
8849,26,Accountant,28582.04,2103.84,2,5,10.0,3,"Mortgage Loan, Personal Loan,  Debt Consolidation Loan",4,1,6.685,0,Good,299.8,32.7975,15 Years and 7 Months,No,41.46,113.80875,High_spent_Medium_value_payments,326.365,Good,0,1
8850,28,Lawyer,73600.26,6382.35,6,7,17.0,4,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan,  Student Loan",14,12,7.32,5,Standard,691.31,29.79125,19 Years and 11 Months,No,177.36,370.465,Low_spent_Medium_value_payments,439.63375,Poor,0,1
8851,31,Entrepreneur,48658.29,3932.86,6,10,31.0,7,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan,  Debt Consolidation Loan",55,19,19.235,8,Bad,4241.23,31.027500000000003,10 Years and 1 Months,Yes,153.47,151.80875,High_spent_Large_value_payments,354.19,Poor,0,4
8852,50,Lawyer,121831.0,9912.58,5,1,11.0,3,"Payday Loan, Student Loan,  Not Specified",11,6,0.82,2,Good,1130.29,32.71,18 Years and 1 Months,No,276.71,445.18625,High_spent_Large_value_payments,535.6125,Good,0,0
8853,15,Accountant,18867.73,1863.31,8,10,15.0,6,"Auto Loan, Auto Loan, Auto Loan, Not Specified, Debt Consolidation Loan,  Credit-Builder Loan",37,17,7.0,6,Bad,2622.43,33.02,9 Years and 2 Months,Yes,88.66,126.31,Low_spent_Small_value_payments,256.065,Poor,3,1
8854,19,Architect,26922.65,2343.55,4,7,17.0,3,"Payday Loan, Payday Loan,  Student Loan",22,19,7.54,2,Standard,1179.89,35.115,20 Years and 2 Months,No,58.96,162.8975,High_spent_Medium_value_payments,303.2875,Standard,0,0
8855,26,Teacher,15781.52,1105.13,10,5,15.0,9,"Not Specified, Home Equity Loan, Personal Loan, Not Specified, Not Specified, Auto Loan, Auto Loan, Debt Consolidation Loan,  Not Specified",53,17,21.58,11,Bad,3779.95,31.265,12 Years and 5 Months,Yes,117.16,87.50875,Low_spent_Small_value_payments,192.01,Poor,2,1
8856,39,Mechanic,21949.16,1927.1,4,6,4.0,0,No Loan,5,5,4.78,4,Good,1420.73,31.205,32 Years and 9 Months,No,0.0,37.17,High_spent_Large_value_payments,378.93125,Poor,0,0
8857,44,Musician,15659.78,1132.98,9,9,21.0,8,"Personal Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan,  Personal Loan",44,19,4.025,9,Bad,2302.28,32.3475,13 Years and 8 Months,Yes,66.24,80.145,Low_spent_Small_value_payments,250.8475,Poor,2,1
8858,36,Developer,116268.16,9677.01,4,5,9.0,1,Home Equity Loan,17,8,11.105,2,Standard,681.5,38.5525,28 Years and 11 Months,Yes,74.63,414.10875,Low_spent_Large_value_payments,728.995,Standard,0,0
8859,45,Teacher,22308.01,1593.0,5,3,6.0,3,"Debt Consolidation Loan, Personal Loan,  Mortgage Loan",18,8,12.645,2,Standard,1228.86,28.5425,28 Years and 1 Months,Yes,50.81,123.74375,Low_spent_Small_value_payments,262.245,Standard,0,1
8860,37,Scientist,31608.12,2441.01,10,8,34.0,6,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, Student Loan,  Not Specified",38,17,27.94,10,Bad,3487.36,33.5175,6 Years and 5 Months,Yes,83.09,112.5125,Low_spent_Small_value_payments,317.2475,Poor,0,0
8861,28,Mechanic,142177.84,11947.15,5,1,12.0,3,"Auto Loan, Student Loan,  Home Equity Loan",14,6,2.41,2,Good,483.13,35.03125,17 Years and 1 Months,No,322.88,455.84,High_spent_Large_value_payments,801.9350000000001,Good,1,0
8862,38,Teacher,34212.01,2847.0,6,5,10.0,3,"Not Specified, Home Equity Loan,  Home Equity Loan",18,9,8.12,1,Standard,512.38,30.988750000000003,27 Years and 11 Months,No,66.68,191.825,Low_spent_Small_value_payments,301.20125,Standard,0,0
8863,41,Architect,9920.8,743.73,10,9,32.0,9,"Home Equity Loan, Not Specified, Home Equity Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan,  Payday Loan",29,18,23.09,9,Bad,2872.19,32.02,5 Years and 9 Months,Yes,42.27,49.58,High_spent_Medium_value_payments,258.6875,Poor,1,1
8864,35,Accountant,11958.69,903.56,3,4,8.0,0,No Loan,26,18,8.3,7,Standard,74.29,32.57875,15 Years and 10 Months,Yes,0.0,44.1775,Low_spent_Large_value_payments,322.43,Standard,0,0
8865,31,Entrepreneur,36165.18,2918.76,10,7,21.0,5,"Auto Loan, Not Specified, Personal Loan, Credit-Builder Loan,  Not Specified",36,17,10.625,10,Bad,2359.64,31.942500000000003,6 Years and 10 Months,Yes,100.94,150.56875,High_spent_Medium_value_payments,301.615,Poor,1,0
8866,25,Accountant,104616.9,8481.08,7,6,14.0,4,"Debt Consolidation Loan, Mortgage Loan, Student Loan,  Not Specified",19,9,2.09,6,Standard,1417.84,33.723749999999995,17 Years and 9 Months,No,334.1,376.25375,High_spent_Large_value_payments,489.115,Standard,0,1
8867,34,Media_Manager,15277.06,1225.09,8,8,28.0,6,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan,  Home Equity Loan",19,16,22.47,10,Bad,4861.83,33.6325,7 Years and 5 Months,Yes,70.51,72.85,Low_spent_Medium_value_payments,247.89875,Standard,0,1
8868,35,Writer,7765.19,817.1,9,5,23.0,6,"Student Loan, Home Equity Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan,  Student Loan",40,22,23.64,10,Bad,4071.68,31.25125,4 Years and 4 Months,Yes,36.7,64.71875,Low_spent_Small_value_payments,259.4475,Standard,0,1
8869,21,Entrepreneur,14665.31,1230.11,6,6,25.0,6,"Not Specified, Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan,  Personal Loan",35,17,2.7,6,Bad,4696.1,32.2775,5 Years and 4 Months,Yes,44.19,73.2875,High_spent_Medium_value_payments,285.74125,Poor,0,0
8870,15,Journalist,31606.46,2402.87,4,7,19.0,2,"Not Specified,  Personal Loan",16,13,15.79,10,Standard,2538.26,33.912499999999994,12 Years and 3 Months,Yes,47.29,100.45875,Low_spent_Small_value_payments,360.04,Poor,0,0
8871,16,Doctor,103345.12,8205.9625,3,6,14.0,5,"Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Home Equity Loan,  Student Loan",19,13,7.27,6,Standard,100.7,28.53875,6 Years and 2 Months,Yes,492.7775,422.64375,Low_spent_Medium_value_payments,383.56875,Good,0,1
8872,35,Writer,19419.65,1485.3,8,6,25.0,5,"Auto Loan, Personal Loan, Credit-Builder Loan, Payday Loan,  Personal Loan",37,23,23.72,12,Bad,4525.71,27.135,8 Years and 4 Months,Yes,78.89,83.04249999999999,Low_spent_Small_value_payments,261.6,Poor,1,0
8873,36,Entrepreneur,17394.32,1237.53,8,4,14.0,1,Auto Loan,14,18,6.13,2,Standard,1498.41,29.6575,29 Years and 10 Months,No,13.03,97.08125,Low_spent_Small_value_payments,302.56375,Standard,1,0
8874,53,Scientist,21834.1,2071.51,4,5,11.0,1,Credit-Builder Loan,7,9,10.4,2,Good,1215.84,36.12375,24 Years and 4 Months,No,16.92,138.5425,Low_spent_Medium_value_payments,327.935,Good,0,0
8875,54,Entrepreneur,100358.73,8504.23,0,4,12.0,0,No Loan,8,12,4.365,0,Good,375.52,39.67125,27 Years and 10 Months,No,0.0,203.15375,High_spent_Large_value_payments,833.46375,Good,0,0
8876,19,Scientist,23107.74,1983.64,4,4,10.0,1,Debt Consolidation Loan,6,19,13.075,7,Standard,859.23,31.065,27 Years and 9 Months,Yes,17.6,124.7175,Low_spent_Large_value_payments,342.06625,Standard,0,1
8877,36,Writer,61167.9,4912.32,3,2,2.0,4,"Home Equity Loan, Mortgage Loan, Payday Loan,  Home Equity Loan",10,5,6.49,3,Good,1354.88,31.8675,15 Years and 4 Months,No,176.74,207.09125,High_spent_Small_value_payments,372.39875,Good,0,0
8878,22,Scientist,33531.19,2930.27,7,3,10.0,2,"Personal Loan,  Home Equity Loan",10,14,5.5,2,Good,787.39,32.67375,27 Years and 8 Months,No,35.34,120.45125,High_spent_Large_value_payments,393.91375,Good,0,0
8879,33,Entrepreneur,30411.89,2642.86125,1,7,3.0,1,Debt Consolidation Loan,13,1,8.345,2,Good,509.8,33.57,19 Years and 9 Months,No,51.90875,131.33625,High_spent_Medium_value_payments,376.09125,Good,0,1
8880,21,Developer,53075.22,4266.09,7,8,20.0,7,"Payday Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan,  Not Specified",42,23,16.98,9,Bad,3605.94,29.34625,13 Years and 10 Months,Yes,262.73,274.97625,High_spent_Large_value_payments,268.15125,Standard,0,0
8881,14,Doctor,64350.76,5604.56,10,5,18.0,9,"Auto Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Mortgage Loan,  Debt Consolidation Loan",32,19,21.835,7,Bad,4055.26,33.395,11 Years and 3 Months,Yes,249.63,249.9075,Low_spent_Large_value_payments,296.35375,Standard,1,1
8882,36,Accountant,8128.06,467.34,8,6,15.0,7,"Payday Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan,  Auto Loan",32,18,2.57,9,Bad,3742.92,34.20875,6 Years and 7 Months,Yes,38.2,32.55875,High_spent_Small_value_payments,248.9475,Poor,1,1
8883,54,Mechanic,160664.8,13235.73,3,5,7.0,1,Mortgage Loan,15,6,11.01,4,Good,244.08,32.2275,20 Years and 11 Months,No,123.79,650.1800000000001,Low_spent_Medium_value_payments,808.84125,Poor,0,0
8884,41,Architect,42755.64,3389.3525,7,8,15.0,6,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan,  Debt Consolidation Loan",53,21,4.885,12,Bad,1486.46,32.465,6 Years and 8 Months,Yes,240.555,208.2375,Low_spent_Medium_value_payments,249.7725,Poor,1,2
8885,37,Teacher,15950.43,1127.2,9,10,22.0,5,"Home Equity Loan, Not Specified, Credit-Builder Loan, Personal Loan,  Auto Loan",34,17,26.98,8,Bad,2708.73,28.16625,8 Years and 8 Months,Yes,42.56,49.5125,High_spent_Medium_value_payments,288.87875,Poor,1,0
8886,31,Mechanic,40196.9,3264.89,2,5,7.0,1,Home Equity Loan,0,12,8.82,2,Good,613.9,34.5525,19 Years and 5 Months,No,146.85,91.01,High_spent_Large_value_payments,487.21375,Good,0,0
8887,52,Scientist,90789.21,7836.77,1,6,5.0,2,"Personal Loan,  Mortgage Loan",9,9,3.53,7,Good,18.15,32.38375,16 Years and 5 Months,No,105.51,315.76,High_spent_Medium_value_payments,626.16,Good,0,0
8888,44,Engineer,102261.27,8731.77,3,5,13.0,1,Debt Consolidation Loan,13,8,5.395,1,Standard,1164.89,33.59125,20 Years and 3 Months,No,79.78,221.64,High_spent_Large_value_payments,794.4675,Standard,0,1
8889,34,Doctor,32753.05,2833.42,2,7,6.0,4,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified,  Personal Loan",3,4,3.425,3,Good,1300.3,33.72375,29 Years and 11 Months,No,79.18,120.40375,Low_spent_Small_value_payments,346.25625,Good,0,1
8890,38,Lawyer,95713.28,7809.11,5,5,20.0,4,"Not Specified, Auto Loan, Mortgage Loan,  Payday Loan",28,8,12.86,7,Standard,566.86,31.8025,15 Years and 11 Months,Yes,215.52,418.54375,Low_spent_Medium_value_payments,554.8199999999999,Standard,1,0
8891,15,Architect,67281.84,5486.82,7,7,17.0,3,"Debt Consolidation Loan, Payday Loan,  Mortgage Loan",44,20,10.43,11,Bad,2503.1,34.8125,13 Years and 1 Months,Yes,109.11,239.18875,Low_spent_Small_value_payments,439.28375,Poor,0,1
8892,37,Journalist,69637.24,6059.1,8,10,24.0,6,"Auto Loan, Not Specified, Student Loan, Credit-Builder Loan, Mortgage Loan,  Not Specified",22,21,9.93,7,Bad,1644.89,34.37125,11 Years and 2 Months,Yes,313.46,237.995,Low_spent_Large_value_payments,329.18875,Poor,1,0
8893,38,Developer,28253.72,2460.48,4,6,14.0,0,No Loan,18,12,4.555,2,Standard,1098.38,31.605,32 Years and 3 Months,Yes,0.0,91.99625,High_spent_Small_value_payments,415.29875,Standard,0,0
8894,32,Engineer,79772.04,6885.67,4,4,19.0,3,"Student Loan, Credit-Builder Loan,  Credit-Builder Loan",5,16,18.11,4,Standard,1619.87,35.13875,9 Years and 9 Months,Yes,131.14,190.8775,High_spent_Small_value_payments,649.35,Standard,0,0
8895,36,Mechanic,43268.79,3351.73,0,1,10.0,3,"Not Specified, Student Loan,  Mortgage Loan",5,4,4.84,2,Good,815.23,32.985,22 Years and 3 Months,No,60.26,176.72125,High_spent_Medium_value_payments,366.94125,Good,0,0
8896,24,Media_Manager,56985.9,4700.82,9,8,20.0,7,"Student Loan, Payday Loan, Auto Loan, Payday Loan, Not Specified, Home Equity Loan,  Home Equity Loan",51,16,19.24,14,Standard,1850.68,30.6625,6 Years and 1 Months,Yes,195.5,139.965,High_spent_Large_value_payments,385.86875,Poor,1,0
8897,29,Engineer,16471.35,1211.61,3,8,21.0,4,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan,  Student Loan",8,17,16.27,14,Standard,1898.34,29.8975,13 Years and 5 Months,Yes,46.67,75.83125,Low_spent_Medium_value_payments,280.14,Poor,0,2
8898,22,Engineer,88014.39,7172.53,4,5,17.0,2,"Credit-Builder Loan,  Payday Loan",13,13,10.77,4,Standard,1221.97,35.585,15 Years and 1 Months,Yes,125.47,171.72625,High_spent_Medium_value_payments,677.55875,Standard,0,0
8899,28,Architect,91561.26,7708.1,4,5,7.0,0,No Loan,23,18,13.6,6,Standard,130.3,34.97875,30 Years and 2 Months,Yes,0.0,319.405,High_spent_Medium_value_payments,713.905,Standard,0,0
8900,40,Writer,21457.19,1846.1,1,5,9.0,1,Debt Consolidation Loan,5,2,5.74,3,Good,749.41,30.65,24 Years and 9 Months,No,8.97,88.6925,High_spent_Medium_value_payments,349.4475,Poor,0,1
8901,18,Mechanic,42519.57,3734.3,9,9,26.0,8,"Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, Student Loan,  Personal Loan",42,23,24.1,8,Bad,2703.93,31.22125,7 Years and 1 Months,Yes,238.33,162.215,Low_spent_Small_value_payments,234.13875,Standard,0,2
8902,29,Accountant,14710.22,1389.0875,2,5,9.0,2,"Mortgage Loan,  Debt Consolidation Loan",10,1,3.08,4,Good,1373.93,33.475,16 Years and 9 Months,No,108.2325,111.86,Low_spent_Small_value_payments,321.38875,Good,0,1
8903,39,Media_Manager,136812.04,11572.0,2,6,12.0,2,"Mortgage Loan,  Not Specified",14,2,14.16,3,Good,793.87,37.22125,28 Years and 2 Months,No,165.48,394.57875,Low_spent_Small_value_payments,772.8575,Good,0,0
8904,54,Mechanic,133394.48,10851.21,5,4,10.0,4,"Not Specified, Not Specified, Mortgage Loan,  Home Equity Loan",3,9,4.07,2,Good,948.79,30.98125,15 Years and 3 Months,No,429.43,550.86875,High_spent_Medium_value_payments,600.98375,Standard,0,0
8905,16,Journalist,14187.13,1332.855,3,4,22.0,3,"Auto Loan, Debt Consolidation Loan,  Auto Loan",25,19,17.1,10,Standard,1481.83,30.22875,10 Years and 11 Months,Yes,36.325,65.34,High_spent_Medium_value_payments,305.86125,Poor,2,1
8906,40,Manager,112362.76,9279.56,4,4,5.0,4,"Payday Loan, Personal Loan, Payday Loan,  Mortgage Loan",25,19,6.735,2,Standard,1358.65,34.2075,23 Years and 2 Months,No,236.28,220.375,High_spent_Large_value_payments,723.8050000000001,Standard,0,0
8907,21,Entrepreneur,85019.76,5908.65125,5,7,5.0,0,No Loan,8,8,9.64,3,Good,1072.83,36.63125,15 Years and 5 Months,No,0.0,261.2925,Low_spent_Large_value_payments,673.855,Good,0,0
8908,29,Engineer,132872.72,11203.73,3,3,10.0,2,"Home Equity Loan,  Student Loan",13,6,10.655,2,Good,89.68,35.345,27 Years and 8 Months,No,144.83,478.835,High_spent_Small_value_payments,757.9575,Good,0,0
8909,24,Engineer,37419.7,3174.31,1,7,5.0,4,"Student Loan, Auto Loan, Student Loan,  Debt Consolidation Loan",8,1,8.190000000000001,0,Good,653.66,34.985,21 Years and 8 Months,No,76.18,129.45,High_spent_Small_value_payments,377.765,Good,1,1
8910,31,Scientist,95187.6,7912.3,4,7,15.0,0,No Loan,5,15,3.29,2,Standard,1249.88,36.91125,30 Years and 3 Months,Yes,0.0,260.89,High_spent_Large_value_payments,783.38125,Good,0,0
8911,34,Writer,34435.82,2740.65,6,4,14.0,1,Auto Loan,14,12,18.31,5,Standard,360.11,34.40875,9 Years and 10 Months,Yes,27.83,99.53375,High_spent_Large_value_payments,399.205,Standard,1,0
8912,46,Media_Manager,38797.22,3281.1,6,4,5.0,3,"Home Equity Loan, Auto Loan,  Auto Loan",19,15,4.95,3,Standard,465.86,33.7475,19 Years and 8 Months,No,62.08,147.08375,High_spent_Medium_value_payments,368.47625,Standard,2,0
8913,42,Accountant,73394.12,5968.18,9,9,23.0,5,"Personal Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan,  Payday Loan",20,17,19.85,10,Bad,2704.68,31.71,8 Years and 1 Months,Yes,168.18,263.23625,Low_spent_Medium_value_payments,424.32,Standard,1,1
8914,19,Doctor,14293.6,1022.13,6,5,32.0,6,"Student Loan, Payday Loan, Payday Loan, Home Equity Loan, Not Specified,  Not Specified",56,20,7.51,10,Bad,4064.01,32.07625,12 Years and 10 Months,Yes,66.89,90.455,Low_spent_Medium_value_payments,230.88,Poor,0,0
8915,43,Media_Manager,12993.97,1223.83,6,6,14.0,7,"Payday Loan, Payday Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Payday Loan,  Student Loan",18,8,11.42,7,Standard,488.79,30.685,12 Years and 9 Months,Yes,64.9,78.4775,Low_spent_Small_value_payments,252.93375,Standard,0,1
8916,18,Scientist,9536.42,769.7,7,5,26.0,6,"Personal Loan, Student Loan, Not Specified, Home Equity Loan, Mortgage Loan,  Credit-Builder Loan",26,21,5.135,15,Bad,1298.56,31.3675,19 Years and 7 Months,Yes,37.09,36.86625,Low_spent_Medium_value_payments,276.53,Poor,0,0
8917,42,Writer,28843.09,2394.59,5,6,15.0,2,"Mortgage Loan,  Home Equity Loan",23,17,10.55,6,Standard,74.41,33.53375,19 Years and 11 Months,Yes,25.78,173.54,Low_spent_Small_value_payments,318.885,Standard,0,0
